timestamp,node_id,parent_node_id,rank,position_x,position_y,energy_consumption,rssi,dio_received,dio_transmitted,dao_received,dao_transmitted,app_packet_received,app_packet_transmitted,packet_loss_rate,neighbor_count,ipv6_address,attack_active,attack_type,is_attacker,node_attack_type,has_geolife,geolife_progress
2000,3,,,440.9,96.08,0.52,-30.4,27,7,0,0,0,5,0,4,2001:db8::5183:97b9:19eb:df41,false,none,false,none,true,1.61
2000,4,,,189.65,265.56,0.82,-38,84,6,0,0,0,7,0,14,2001:db8::f2c5:732c:6007:cba0,false,none,false,none,true,0.52
2000,5,,,193.84,265.97,0.87,-37.1,84,6,0,0,0,9,0,14,2001:db8::38fc:0d52:215a:7096,false,none,false,none,true,2.50
2000,6,,,189.26,265.19,0.86,-68.9,86,4,0,0,0,8,0,14,2001:db8::6486:6896:1412:cab6,false,none,false,none,true,75.00
2000,7,,,189.26,266.12,0.93,-62.1,87,3,0,0,0,10,0,14,2001:db8::5f68:0674:82f0:27f4,false,none,false,none,true,2.08
2000,8,,,199.03,265.71,0.92,-49.8,81,9,0,0,0,11,0,14,2001:db8::ebed:49fe:f84f:dbfd,false,none,false,none,true,1.00
2000,9,,,200.39,267.64,0.81,-51.1,85,5,0,0,0,7,0,14,2001:db8::44eb:22ea:69a1:59ed,false,none,false,none,true,1.56
2000,10,,,451.04,98.86,0.62,-46.1,28,6,0,0,0,8,0,4,2001:db8::337c:f2f9:9555:711e,false,none,false,none,true,1.50
2000,11,,,460.05,100.48,0.54,-42.1,27,7,0,0,0,4,0,4,2001:db8::d5c9:d73d:d6d5:0322,false,none,false,none,true,1.64
2000,12,,,194.16,265.79,0.87,-34.7,83,7,0,0,0,7,0,14,2001:db8::9173:9238:9732:0d6b,false,none,false,none,true,7.66
2000,13,,,455.61,99.31,0.58,-34.2,25,9,0,0,0,6,0,4,2001:db8::f1bf:6ff7:6738:008b,false,none,false,none,true,1.53
2000,14,,,199.44,265.43,0.82,-60.9,82,8,0,0,0,8,0,14,2001:db8::7350:14e9:65e4:3b2d,false,none,false,none,true,5.12
2000,15,,,560.71,522.5,0.92,-38.4,85,6,0,0,0,10,0,14,2001:db8::cf05:9e86:712c:67db,false,none,false,none,true,15.67
2000,16,40,3,266.99,400.69,0.74,-39.3,63,6,0,2,0,7,0,9,2001:db8::dd46:7c59:aca0:c1a6,false,none,false,none,true,1.84
2000,17,,,571.82,526.17,0.87,-39,83,8,0,0,0,8,0,14,2001:db8::2c66:43fe:886c:1809,false,none,false,none,true,1.01
2000,18,,,522.2,549.46,0.86,-68.4,90,1,0,0,0,10,0,14,2001:db8::8b0e:2452:b4f8:0c03,false,none,false,none,true,4.13
2000,19,40,3,272.44,405.52,0.86,-32.3,63,6,0,5,0,12,0,9,2001:db8::d196:8a4c:a4da:7b54,false,none,false,none,true,4.43
2000,20,,,192.66,265.2,0.84,-35.3,85,5,0,0,0,7,0,14,2001:db8::b89f:d682:c20d:2e37,false,none,false,none,true,4.87
2000,21,,,559.91,530.37,0.89,-68.7,84,7,0,0,0,9,0,14,2001:db8::62bc:c998:0506:4d5a,false,none,false,none,true,2.69
2000,22,,,567.86,526.62,0.86,-37.8,85,6,0,0,0,7,0,14,2001:db8::6f70:6ff4:8cbc:2515,false,none,false,none,true,2.59
2000,23,,,184.61,262.08,0.83,-65.2,85,5,0,0,0,6,0,14,2001:db8::ffe5:4f73:e109:b09a,false,none,false,none,true,3.10
